#lon lat slope aspect veg
11.79644 46.94030 17.35 218.31 1
11.80668 46.94030 17.35 218.31 1
11.81692 46.94030 10.27 186.42 1
11.82716 46.94030 12.40 97.05 1
11.83740 46.94030 15.67 68.40 2
11.84764 46.94030 15.67 68.40 2
11.85788 46.94030 13.19 20.72 10
11.86812 46.94030 16.44 352.89 10
11.87836 46.94030 18.05 349.50 10
11.88860 46.94030 17.80 10.23 10
11.89883 46.94030 17.80 10.23 10
11.90907 46.94030 21.44 43.04 10
11.91931 46.94030 18.13 54.91 10
11.92955 46.94030 4.59 215.75 10
11.93979 46.94030 4.59 215.75 10
11.95003 46.94030 21.31 222.90 10
11.96027 46.94030 15.49 220.46 10
11.97051 46.94030 12.83 204.41 10
11.98075 46.94030 13.65 206.54 7
11.99099 46.94030 13.65 206.54 7
12.00123 46.94030 15.27 214.59 1
12.01147 46.94030 15.60 193.20 1
12.02171 46.94030 21.14 148.38 1
12.03195 46.94030 21.14 148.38 1
12.04219 46.94030 22.81 128.41 8
12.05242 46.94030 7.88 104.44 11
12.06266 46.94030 8.01 349.87 2
12.07290 46.94030 5.76 310.08 10
12.08314 46.94030 5.76 310.08 10
12.09338 46.94030 9.07 231.74 10
12.10362 46.94030 13.19 218.42 10
12.11386 46.94030 13.90 230.00 10
12.12410 46.94030 13.90 230.00 10
12.13434 46.94030 12.46 247.03 1
12.14458 46.94030 13.23 248.63 1
12.15482 46.94030 7.83 239.21 1
11.11041 46.93006 2.64 28.30 1
11.12064 46.93006 4.46 59.57 1
11.13088 46.93006 2.05 121.86 1
11.14112 46.93006 7.45 155.84 1
11.15136 46.93006 7.45 155.84 1
11.16160 46.93006 12.11 174.32 1
11.17184 46.93006 13.16 199.58 1
11.18208 46.93006 12.17 225.66 1
11.19232 46.93006 4.34 172.43 1
11.20256 46.93006 4.34 172.43 1
11.21280 46.93006 13.62 93.85 1
11.22304 46.93006 10.87 78.92 1
11.23328 46.93006 15.23 82.35 1
11.24352 46.93006 15.23 82.35 1
11.25376 46.93006 17.76 90.34 1
11.26400 46.93006 10.06 118.68 10
11.27423 46.93006 13.90 186.00 2
11.28447 46.93006 23.02 203.75 2
11.29471 46.93006 23.02 203.75 2
11.30495 46.93006 24.95 206.14 1
11.31519 46.93006 19.13 203.72 1
11.32543 46.93006 6.71 177.87 1
11.33567 46.93006 6.71 177.87 1
11.34591 46.93006 8.33 43.20 1
11.35615 46.93006 11.64 12.62 1
11.36639 46.93006 8.29 12.74 1
11.37663 46.93006 8.92 60.35 1
11.38687 46.93006 8.92 60.35 1
11.39711 46.93006 8.43 64.64 10
11.40735 46.93006 7.51 68.40 10
11.41759 46.93006 11.50 88.98 10
11.42782 46.93006 11.50 88.98 10
11.43806 46.93006 12.79 97.15 10
11.44830 46.93006 5.12 237.06 2
11.45854 46.93006 18.56 257.66 10
11.46878 46.93006 19.52 245.59 10
11.47902 46.93006 19.52 245.59 10
11.48926 46.93006 16.87 237.04 1
11.49950 46.93006 14.33 146.29 1
11.50974 46.93006 26.48 116.57 8
11.51998 46.93006 26.48 116.57 8
11.53022 46.93006 7.75 117.62 11
11.54046 46.93006 14.41 299.27 10
11.55070 46.93006 15.90 304.85 11
11.56094 46.93006 12.48 306.69 1
11.57118 46.93006 12.48 306.69 1
11.58141 46.93006 8.29 296.92 1
11.59165 46.93006 7.35 266.11 1
11.60189 46.93006 4.76 248.63 1
11.61213 46.93006 4.76 248.63 1
11.62237 46.93006 6.24 101.08 1
11.63261 46.93006 11.85 96.36 1
11.64285 46.93006 8.66 128.53 1
11.65309 46.93006 8.73 191.55 1
11.66333 46.93006 8.73 191.55 1
11.67357 46.93006 10.15 208.95 1
11.68381 46.93006 13.27 153.99 1
11.69405 46.93006 13.67 174.99 1
11.70429 46.93006 13.58 222.73 1
11.71453 46.93006 13.58 222.73 1
11.72477 46.93006 10.95 247.44 1
11.73501 46.93006 4.35 234.35 1
11.74524 46.93006 9.45 134.27 1
11.75548 46.93006 9.45 134.27 1
11.76572 46.93006 14.05 131.76 1
11.77596 46.93006 18.18 118.39 1
11.78620 46.93006 12.68 156.08 10
11.79644 46.93006 18.37 206.98 10
11.80668 46.93006 18.37 206.98 10
11.81692 46.93006 16.72 221.83 1
11.82716 46.93006 2.82 117.02 1
11.83740 46.93006 11.30 43.43 2
11.84764 46.93006 11.30 43.43 2
11.85788 46.93006 13.57 358.63 10
11.86812 46.93006 14.41 352.20 1
11.87836 46.93006 13.07 345.37 1
11.88860 46.93006 12.49 20.54 1
11.89883 46.93006 12.49 20.54 1
11.90907 46.93006 18.88 45.18 10
11.91931 46.93006 24.19 49.60 10
11.92955 46.93006 16.87 54.09 10
11.93979 46.93006 16.87 54.09 10
11.95003 46.93006 7.02 201.38 10
11.96027 46.93006 20.90 201.80 10
11.97051 46.93006 22.85 186.47 2
11.98075 46.93006 21.90 194.92 2
11.99099 46.93006 21.90 194.92 2
12.00123 46.93006 21.04 204.33 10
12.01147 46.93006 14.08 193.75 10
12.02171 46.93006 2.19 222.61 10
12.03195 46.93006 2.19 222.61 10
12.04219 46.93006 7.70 160.46 8
12.05242 46.93006 16.11 324.01 11
12.06266 46.93006 22.10 351.27 1
12.07290 46.93006 20.74 9.23 10
12.08314 46.93006 20.74 9.23 10
12.09338 46.93006 16.28 356.61 10
12.10362 46.93006 12.01 339.03 10
12.11386 46.93006 15.59 302.56 1
12.12410 46.93006 15.59 303.19 1
12.13434 46.93006 15.59 303.19 1
12.14458 46.93006 10.66 307.07 1
12.15482 46.93006 4.18 256.15 1
12.16506 46.93006 12.36 141.58 1
12.17530 46.93006 12.36 141.58 1
11.10017 46.91982 11.17 180.94 1
11.11041 46.91982 11.17 180.94 1
11.12064 46.91982 14.92 151.02 1
11.13088 46.91982 17.73 162.15 1
11.14112 46.91982 15.80 168.01 1
11.15136 46.91982 15.80 168.01 1
11.16160 46.91982 7.92 192.82 1
11.17184 46.91982 7.36 256.91 1
11.18208 46.91982 9.81 257.73 1
11.19232 46.91982 4.99 180.08 1
11.20256 46.91982 4.99 180.08 1
11.21280 46.91982 10.39 110.98 1
11.22304 46.91982 12.16 107.59 1
11.23328 46.91982 19.16 112.48 1
11.24352 46.91982 19.16 112.48 1
11.25376 46.91982 14.66 106.91 2
11.26400 46.91982 9.95 65.28 10
11.27423 46.91982 8.36 55.04 10
11.28447 46.91982 4.96 182.48 2
11.29471 46.91982 4.96 182.48 2
11.30495 46.91982 18.12 203.35 2
11.31519 46.91982 25.22 202.54 11
11.32543 46.91982 24.36 202.04 10
11.33567 46.91982 24.36 202.04 10
11.34591 46.91982 16.52 196.78 1
11.35615 46.91982 11.01 167.35 1
11.36639 46.91982 10.32 157.01 1
11.37663 46.91982 7.47 136.78 7
11.38687 46.91982 7.47 136.78 7
11.39711 46.91982 8.17 105.75 10
11.40735 46.91982 13.11 118.37 10
11.41759 46.91982 17.03 127.67 2
11.42782 46.91982 17.03 127.67 2
11.43806 46.91982 11.76 129.00 2
11.44830 46.91982 5.29 245.93 2
11.45854 46.91982 15.89 259.07 10
11.46878 46.91982 17.17 241.28 10
11.47902 46.91982 17.17 241.28 10
11.48926 46.91982 16.04 175.06 2
11.49950 46.91982 23.31 142.31 8
11.50974 46.91982 9.33 170.37 2
11.51998 46.91982 9.33 170.37 2
11.53022 46.91982 19.45 278.41 10
11.54046 46.91982 18.26 298.34 10
11.55070 46.91982 13.01 306.55 8
11.56094 46.91982 12.62 304.53 1
11.57118 46.91982 12.62 304.53 1
11.58141 46.91982 11.84 328.66 1
11.59165 46.91982 10.20 339.12 1
11.60189 46.91982 2.40 8.42 1
11.61213 46.91982 2.78 81.12 1
11.62237 46.91982 2.78 81.12 1
11.63261 46.91982 11.10 43.81 1
11.64285 46.91982 16.01 48.64 1
11.65309 46.91982 5.01 62.60 2
11.66333 46.91982 5.01 62.60 2
11.67357 46.91982 10.56 169.34 1
11.68381 46.91982 16.21 155.76 1
11.69405 46.91982 10.26 198.69 10
11.70429 46.91982 13.38 242.38 10
11.71453 46.91982 13.38 242.38 10
11.72477 46.91982 14.77 247.22 1
11.73501 46.91982 6.20 192.42 1
11.74524 46.91982 15.85 128.38 1
11.75548 46.91982 15.85 128.38 1
11.76572 46.91982 15.16 141.37 1
11.77596 46.91982 11.87 118.53 1
11.78620 46.91982 10.37 100.99 2
11.79644 46.91982 8.45 196.02 2
11.80668 46.91982 8.45 196.02 2
11.81692 46.91982 20.69 235.71 10
11.82716 46.91982 10.41 230.19 1
11.83740 46.91982 1.66 20.15 1
11.84764 46.91982 1.66 20.15 1
11.85788 46.91982 4.95 340.52 1
11.86812 46.91982 2.44 24.39 1
11.87836 46.91982 1.73 232.42 1
11.88860 46.91982 2.37 89.48 1
11.89883 46.91982 2.37 89.48 1
11.90907 46.91982 10.17 59.38 1
11.91931 46.91982 19.24 62.14 10
11.92955 46.91982 24.24 74.24 10
11.93979 46.91982 24.24 74.24 10
11.95003 46.91982 13.04 101.20 10
11.96027 46.91982 10.06 195.78 2
11.97051 46.91982 9.98 230.13 2
11.98075 46.91982 10.90 279.27 10
11.99099 46.91982 10.90 279.27 10
12.00123 46.91982 11.94 299.69 10
12.01147 46.91982 15.10 309.51 10
12.02171 46.91982 19.23 324.19 10
12.03195 46.91982 15.00 327.69 10
12.04219 46.91982 15.00 327.69 10
12.05242 46.91982 13.33 274.42 1
12.06266 46.91982 12.79 271.32 1
12.07290 46.91982 12.74 331.39 1
12.08314 46.91982 12.74 331.39 1
12.09338 46.91982 17.24 3.19 1
12.10362 46.91982 16.45 16.18 1
12.11386 46.91982 13.08 339.30 1
12.12410 46.91982 16.72 307.02 1
12.13434 46.91982 16.72 307.02 1
12.14458 46.91982 10.82 331.39 1
12.15482 46.91982 6.96 56.70 1
11.08993 46.90958 5.41 224.36 1
11.10017 46.90958 14.09 173.19 1
11.11041 46.90958 14.09 173.19 1
11.12064 46.90958 17.89 149.91 1
11.13088 46.90958 13.65 159.61 1
11.14112 46.90958 7.40 230.00 1
11.15136 46.90958 7.40 230.00 1
11.16160 46.90958 7.70 284.41 1
11.17184 46.90958 5.83 271.97 1
11.18208 46.90958 7.42 234.22 1
11.19232 46.90958 6.42 168.99 1
11.20256 46.90958 6.42 168.99 1
11.21280 46.90958 12.15 131.75 1
11.22304 46.90958 16.86 125.33 1
11.23328 46.90958 15.84 109.65 1
11.24352 46.90958 15.84 109.65 1
11.25376 46.90958 6.15 42.74 8
11.26400 46.90958 12.03 17.10 1
11.27423 46.90958 16.24 39.32 10
11.28447 46.90958 13.10 41.78 10
11.29471 46.90958 13.10 41.78 10
11.30495 46.90958 4.04 53.92 2
11.31519 46.90958 9.20 191.57 2
11.32543 46.90958 20.77 201.57 2
11.33567 46.90958 20.77 201.57 2
11.34591 46.90958 25.92 196.59 10
11.35615 46.90958 24.34 181.50 10
11.36639 46.90958 19.11 180.39 2
11.37663 46.90958 13.29 184.83 10
11.38687 46.90958 13.29 184.83 10
11.39711 46.90958 11.72 143.63 10
11.40735 46.90958 17.26 118.50 2
11.41759 46.90958 15.68 120.00 2
11.42782 46.90958 15.68 120.00 2
11.43806 46.90958 6.61 147.51 2
11.44830 46.90958 7.11 220.78 10
11.45854 46.90958 14.44 217.07 11
11.46878 46.90958 20.97 204.03 8
11.47902 46.90958 20.97 204.03 8
11.48926 46.90958 20.34 170.21 8
11.49950 46.90958 10.18 154.67 8
11.50974 46.90958 12.45 290.94 2
11.51998 46.90958 22.50 289.68 10
11.53022 46.90958 22.50 289.68 10
11.54046 46.90958 16.13 278.25 1
11.55070 46.90958 8.35 252.61 1
11.56094 46.90958 10.05 260.13 1
11.57118 46.90958 10.05 260.13 1
11.58141 46.90958 8.46 256.05 1
11.59165 46.90958 6.03 162.29 1
11.60189 46.90958 15.89 118.66 1
11.61213 46.90958 8.16 168.63 1
11.62237 46.90958 2.42 162.64 1
11.63261 46.90958 3.58 312.90 1
11.64285 46.90958 15.83 57.28 1
11.65309 46.90958 15.11 65.70 1
11.66333 46.90958 15.11 65.70 1
11.67357 46.90958 10.63 85.76 2
11.68381 46.90958 8.84 118.50 2
11.69405 46.90958 10.10 209.98 10
11.70429 46.90958 15.62 224.57 2
11.71453 46.90958 15.62 224.57 2
11.72477 46.90958 18.53 236.16 1
11.73501 46.90958 7.24 206.99 1
11.74524 46.90958 13.07 94.38 1
11.75548 46.90958 13.07 94.38 1
11.76572 46.90958 7.27 54.97 10
11.77596 46.90958 9.27 21.24 10
11.78620 46.90958 15.62 52.78 10
11.79644 46.90958 8.90 74.34 10
11.80668 46.90958 8.90 74.34 10
11.81692 46.90958 15.53 230.00 10
11.82716 46.90958 20.11 218.07 10
11.83740 46.90958 15.73 193.19 8
11.84764 46.90958 15.73 193.19 8
11.85788 46.90958 14.89 183.85 1
11.86812 46.90958 16.40 166.26 1
11.87836 46.90958 17.49 178.16 8
11.88860 46.90958 17.65 181.49 1
11.89883 46.90958 17.65 181.49 1
11.90907 46.90958 18.21 161.14 10
11.91931 46.90958 22.46 137.60 11
11.92955 46.90958 26.57 118.68 8
11.93979 46.90958 15.86 113.23 2
11.95003 46.90958 15.86 113.23 2
11.96027 46.90958 8.24 295.53 1
11.97051 46.90958 23.89 310.58 11
11.98075 46.90958 29.08 326.42 10
11.99099 46.90958 29.08 326.42 10
12.00123 46.90958 26.52 342.28 10
12.01147 46.90958 23.40 330.98 10
12.02171 46.90958 19.93 322.25 1
12.03195 46.90958 12.60 358.56 1
12.04219 46.90958 12.60 358.56 1
12.05242 46.90958 7.34 333.48 1
12.06266 46.90958 15.48 269.90 1
12.07290 46.90958 15.04 273.44 1
12.08314 46.90958 15.04 273.44 1
12.09338 46.90958 4.51 2.27 1
12.10362 46.90958 8.55 63.58 1
12.11386 46.90958 1.62 312.85 1
12.12410 46.90958 5.95 211.55 1
12.13434 46.90958 5.95 211.55 1
12.14458 46.90958 16.91 148.52 1
12.15482 46.90958 20.13 159.33 1
12.16506 46.90958 17.27 180.58 1
11.08993 46.89934 10.12 58.35 1
11.10017 46.89934 7.25 106.19 1
11.11041 46.89934 7.25 106.19 1
11.12064 46.89934 13.11 123.79 1
11.13088 46.89934 7.72 176.99 1
11.14112 46.89934 13.72 254.20 1
11.15136 46.89934 13.72 254.20 1
11.16160 46.89934 7.33 235.45 1
11.17184 46.89934 8.87 185.29 1
11.18208 46.89934 10.91 215.71 1
11.19232 46.89934 5.94 174.62 1
11.20256 46.89934 5.94 174.62 1
11.21280 46.89934 12.44 115.97 1
11.22304 46.89934 10.33 100.83 1
11.23328 46.89934 9.09 57.12 7
11.24352 46.89934 9.09 57.12 7
11.25376 46.89934 8.46 349.20 1
11.26400 46.89934 8.66 14.30 1
11.27423 46.89934 13.45 52.30 1
11.28447 46.89934 13.90 39.51 10
11.29471 46.89934 13.90 39.51 10
11.30495 46.89934 14.95 43.22 10
11.31519 46.89934 9.77 58.54 2
11.32543 46.89934 4.80 152.14 2
11.33567 46.89934 4.80 152.14 2
11.34591 46.89934 13.80 188.28 2
11.35615 46.89934 18.64 186.26 2
11.36639 46.89934 19.80 190.30 2
11.37663 46.89934 19.92 190.61 2
11.38687 46.89934 19.92 190.61 2
11.39711 46.89934 17.93 168.82 10
11.40735 46.89934 17.36 135.39 10
11.41759 46.89934 12.85 123.15 2
11.42782 46.89934 5.26 159.01 2
11.43806 46.89934 5.26 159.01 2
11.44830 46.89934 5.76 217.85 2
11.45854 46.89934 6.78 256.37 2
11.46878 46.89934 5.91 282.21 10
11.47902 46.89934 5.91 282.21 10
11.48926 46.89934 5.46 334.44 11
11.49950 46.89934 15.00 324.80 10
11.50974 46.89934 22.09 315.30 10
11.51998 46.89934 15.40 302.74 10
11.53022 46.89934 15.40 302.74 10
11.54046 46.89934 7.96 222.54 2
11.55070 46.89934 14.15 213.56 2
11.56094 46.89934 15.91 233.31 1
11.57118 46.89934 15.91 233.31 1
11.58141 46.89934 10.35 216.09 1
11.59165 46.89934 10.96 153.63 1
11.60189 46.89934 17.20 127.35 1
11.61213 46.89934 10.03 172.36 1
11.62237 46.89934 10.03 172.36 1
11.63261 46.89934 16.22 240.11 1
11.64285 46.89934 1.43 133.78 1
11.65309 46.89934 11.55 58.25 1
11.66333 46.89934 11.55 58.25 1
11.67357 46.89934 14.63 74.31 1
11.68381 46.89934 23.79 90.68 2
11.69405 46.89934 13.10 110.17 2
11.70429 46.89934 17.78 221.40 10
11.71453 46.89934 17.78 221.40 10
11.72477 46.89934 20.89 242.22 10
11.73501 46.89934 10.63 244.72 1
11.74524 46.89934 6.82 38.55 1
11.75548 46.89934 6.82 38.55 1
11.76572 46.89934 12.34 13.58 1
11.77596 46.89934 12.21 8.50 1
11.78620 46.89934 17.58 40.58 7
11.79644 46.89934 21.30 59.07 10
11.80668 46.89934 21.30 59.07 10
11.81692 46.89934 3.89 120.10 10
11.82716 46.89934 17.73 203.97 10
11.83740 46.89934 22.46 187.91 10
11.84764 46.89934 23.35 181.58 10
11.85788 46.89934 23.35 181.58 10
11.86812 46.89934 23.06 170.23 10
11.87836 46.89934 22.51 175.78 10
11.88860 46.89934 23.96 179.27 10
11.89883 46.89934 23.96 179.27 10
11.90907 46.89934 24.83 168.22 10
11.91931 46.89934 21.59 152.52 10
11.92955 46.89934 18.62 120.60 11
11.93979 46.89934 8.35 102.90 1
11.95003 46.89934 8.35 102.90 1
11.96027 46.89934 16.19 282.65 10
11.97051 46.89934 27.35 286.79 10
11.98075 46.89934 23.63 298.59 10
11.99099 46.89934 23.63 298.59 10
12.00123 46.89934 18.84 329.64 1
12.01147 46.89934 20.66 337.29 1
12.02171 46.89934 17.60 334.98 1
12.03195 46.89934 14.36 0.28 1
12.04219 46.89934 14.36 0.28 1
12.05242 46.89934 16.16 2.00 1
12.06266 46.89934 13.92 324.98 1
12.07290 46.89934 10.42 258.63 1
12.08314 46.89934 10.42 258.63 1
12.09338 46.89934 15.28 163.39 1
12.10362 46.89934 20.36 156.26 1
12.11386 46.89934 18.54 178.65 1
12.12410 46.89934 21.70 168.49 1
12.13434 46.89934 21.70 168.49 1
12.14458 46.89934 27.07 150.61 1
12.15482 46.89934 25.50 163.73 1
12.16506 46.89934 25.59 182.24 1
12.17530 46.89934 24.36 186.29 1
12.18554 46.89934 24.36 186.29 1
12.19578 46.89934 18.16 184.50 1
11.08993 46.88910 14.29 104.61 1
11.10017 46.88910 20.48 113.07 1
11.11041 46.88910 20.48 113.07 1
11.12064 46.88910 15.78 110.46 1
11.13088 46.88910 5.28 115.32 10
11.14112 46.88910 11.17 202.36 11
11.15136 46.88910 18.62 223.98 1
11.16160 46.88910 16.19 191.65 1
11.17184 46.88910 14.85 179.70 1
11.18208 46.88910 15.50 225.04 1
11.19232 46.88910 6.35 215.87 1
11.20256 46.88910 6.35 215.87 1
11.21280 46.88910 8.24 75.66 1
11.22304 46.88910 8.69 31.83 1
11.23328 46.88910 10.12 28.13 1
11.24352 46.88910 10.12 28.13 1
11.25376 46.88910 8.50 349.74 1
11.26400 46.88910 7.66 28.11 1
11.27423 46.88910 11.38 50.04 7
11.28447 46.88910 11.47 29.90 1
11.29471 46.88910 11.47 29.90 1
11.30495 46.88910 16.25 48.27 10
11.31519 46.88910 16.21 43.78 10
11.32543 46.88910 14.56 32.70 10
11.33567 46.88910 10.50 28.26 2
11.34591 46.88910 10.50 28.26 2
11.35615 46.88910 4.22 68.86 2
11.36639 46.88910 7.82 174.88 2
11.37663 46.88910 13.88 187.70 2
11.38687 46.88910 13.88 187.70 2
11.39711 46.88910 15.17 176.59 2
11.40735 46.88910 12.07 154.21 2
11.41759 46.88910 6.56 125.35 2
11.42782 46.88910 2.31 109.00 2
11.43806 46.88910 2.31 109.00 2
11.44830 46.88910 4.44 262.97 2
11.45854 46.88910 10.17 275.44 10
11.46878 46.88910 7.01 290.90 10
11.47902 46.88910 7.01 290.90 10
11.48926 46.88910 6.99 298.92 10
11.49950 46.88910 14.29 288.27 10
11.50974 46.88910 15.40 286.18 10
11.51998 46.88910 1.75 192.78 1
11.53022 46.88910 1.75 192.78 1
11.54046 46.88910 6.89 169.69 11
11.55070 46.88910 12.40 255.75 10
11.56094 46.88910 12.54 262.77 1
11.57118 46.88910 12.54 262.77 1
11.58141 46.88910 6.92 239.42 1
11.59165 46.88910 5.36 114.24 1
11.60189 46.88910 14.92 98.85 1
11.61213 46.88910 7.99 148.77 2
11.62237 46.88910 7.99 148.77 2
11.63261 46.88910 17.93 234.12 1
11.64285 46.88910 11.60 229.00 1
11.65309 46.88910 6.36 101.39 1
11.66333 46.88910 6.36 101.39 1
11.67357 46.88910 16.92 84.77 1
11.68381 46.88910 22.79 78.99 8
11.69405 46.88910 17.09 67.41 10
11.70429 46.88910 1.28 214.49 2
11.71453 46.88910 1.28 214.49 2
11.72477 46.88910 18.59 230.13 10
11.73501 46.88910 22.02 237.16 10
11.74524 46.88910 18.58 252.64 10
11.75548 46.88910 8.66 269.81 1
11.76572 46.88910 8.66 269.81 1
11.77596 46.88910 2.92 326.19 1
11.78620 46.88910 15.68 30.30 1
11.79644 46.88910 26.01 54.03 1
11.80668 46.88910 26.01 54.03 1
11.81692 46.88910 20.19 47.34 10
11.82716 46.88910 6.79 34.82 2
11.83740 46.88910 3.61 161.42 2
11.84764 46.88910 7.31 179.22 2
11.85788 46.88910 7.31 179.22 2
11.86812 46.88910 6.51 165.46 2
11.87836 46.88910 3.55 163.98 2
11.88860 46.88910 1.39 151.06 11
11.89883 46.88910 1.39 151.06 11
11.90907 46.88910 3.49 16.28 10
11.91931 46.88910 10.87 7.93 10
11.92955 46.88910 17.90 46.13 10
11.93979 46.88910 11.73 58.65 5
11.95003 46.88910 11.73 58.65 5
11.96027 46.88910 17.58 271.92 10
11.97051 46.88910 27.91 269.22 10
11.98075 46.88910 23.18 271.51 10
11.99099 46.88910 23.18 271.51 10
12.00123 46.88910 15.58 284.09 1
12.01147 46.88910 7.72 305.01 1
12.02171 46.88910 1.24 229.69 1
12.03195 46.88910 4.23 206.31 1
12.04219 46.88910 4.23 206.31 1
12.05242 46.88910 3.47 274.49 1
12.06266 46.88910 3.30 329.04 1
12.07290 46.88910 6.31 136.56 1
12.08314 46.88910 21.75 138.33 1
12.09338 46.88910 21.75 138.33 1
12.10362 46.88910 24.37 158.74 1
12.11386 46.88910 25.35 175.31 1
12.12410 46.88910 27.83 164.65 1
12.13434 46.88910 27.83 164.65 1
12.14458 46.88910 24.25 159.40 10
12.15482 46.88910 13.85 166.72 10
12.16506 46.88910 6.60 214.88 10
12.17530 46.88910 7.80 274.61 10
12.18554 46.88910 7.80 274.61 10
12.19578 46.88910 8.59 301.19 10
12.20601 46.88910 10.48 318.23 1
12.23673 46.88910 1.83 125.43 1
12.24697 46.88910 11.13 134.18 1
12.25721 46.88910 4.18 245.85 1
12.26745 46.88910 7.07 326.34 1
11.08993 46.87886 20.41 117.58 1
11.10017 46.87886 18.55 113.98 1
11.11041 46.87886 18.55 113.98 1
11.12064 46.87886 5.09 65.70 10
11.13088 46.87886 10.05 57.79 10
11.14112 46.87886 8.67 108.55 10
11.15136 46.87886 8.67 108.55 10
11.16160 46.87886 11.02 236.26 2
11.17184 46.87886 11.22 273.47 10
11.18208 46.87886 10.40 289.08 1
11.19232 46.87886 13.70 270.12 1
11.20256 46.87886 13.70 270.12 1
11.21280 46.87886 3.10 168.95 1
11.22304 46.87886 16.11 116.66 1
11.23328 46.87886 15.42 144.52 1
11.24352 46.87886 18.09 173.87 1
11.25376 46.87886 18.09 173.87 1
11.26400 46.87886 20.93 170.82 1
11.27423 46.87886 20.16 168.49 8
11.28447 46.87886 5.33 128.14 1
11.29471 46.87886 5.33 128.14 1
11.30495 46.87886 8.69 83.38 1
11.31519 46.87886 10.83 52.06 10
11.32543 46.87886 11.99 49.15 10
11.33567 46.87886 10.57 52.35 10
11.34591 46.87886 10.57 52.35 10
11.35615 46.87886 10.64 57.28 10
11.36639 46.87886 7.57 44.09 2
11.37663 46.87886 4.78 4.81 2
11.38687 46.87886 4.78 4.81 2
11.39711 46.87886 3.84 18.71 2
11.40735 46.87886 5.24 349.24 2
11.41759 46.87886 9.76 358.67 2
11.42782 46.87886 10.67 27.81 2
11.43806 46.87886 10.67 27.81 2
11.44830 46.87886 1.99 2.69 1
11.45854 46.87886 10.01 221.27 11
11.46878 46.87886 14.96 197.93 11
11.47902 46.87886 14.96 197.93 11
11.48926 46.87886 17.78 199.54 11
11.49950 46.87886 21.92 217.88 11
11.50974 46.87886 22.19 219.05 11
11.51998 46.87886 15.20 170.76 8
11.53022 46.87886 15.20 170.76 8
11.54046 46.87886 10.25 189.31 10
11.55070 46.87886 16.47 239.09 1
11.56094 46.87886 14.25 220.73 1
11.57118 46.87886 14.25 220.73 1
11.58141 46.87886 12.78 232.21 1
11.59165 46.87886 2.09 137.22 1
11.60189 46.87886 17.31 92.14 1
11.61213 46.87886 10.52 114.50 10
11.62237 46.87886 10.52 114.50 10
11.63261 46.87886 15.05 240.95 11
11.64285 46.87886 14.96 238.39 1
11.65309 46.87886 7.86 156.24 1
11.66333 46.87886 11.00 93.98 1
11.67357 46.87886 11.00 93.98 1
11.68381 46.87886 18.17 56.06 10
11.69405 46.87886 21.95 47.41 10
11.70429 46.87886 15.77 61.13 10
11.71453 46.87886 15.77 61.13 10
11.72477 46.87886 7.64 238.41 10
11.73501 46.87886 26.10 262.40 10
11.74524 46.87886 21.68 275.34 1
11.75548 46.87886 8.56 273.86 1
11.76572 46.87886 8.56 273.86 1
11.77596 46.87886 5.40 163.24 1
11.78620 46.87886 10.74 147.11 1
11.79644 46.87886 6.76 145.14 1
11.80668 46.87886 6.76 145.14 1
11.81692 46.87886 7.33 49.89 1
11.82716 46.87886 16.40 31.63 1
11.83740 46.87886 19.90 15.96 8
11.84764 46.87886 21.05 0.87 10
11.85788 46.87886 17.48 2.27 10
11.86812 46.87886 18.45 356.84 10
11.87836 46.87886 19.99 357.34 10
11.88860 46.87886 21.28 357.30 10
11.89883 46.87886 21.28 357.30 10
11.90907 46.87886 21.64 354.45 10
11.91931 46.87886 16.83 8.82 10
11.92955 46.87886 20.72 71.60 10
11.93979 46.87886 15.22 86.89 2
11.95003 46.87886 15.22 86.89 2
11.96027 46.87886 17.07 271.47 2
11.97051 46.87886 27.79 271.43 10
11.98075 46.87886 23.10 268.67 10
11.99099 46.87886 14.90 250.88 1
12.00123 46.87886 14.90 250.88 1
12.01147 46.87886 11.05 190.29 1
12.02171 46.87886 15.55 164.37 1
12.03195 46.87886 16.61 188.70 1
12.04219 46.87886 16.61 188.70 1
12.05242 46.87886 16.81 210.64 1
12.06266 46.87886 12.36 185.96 1
12.07290 46.87886 16.71 137.60 1
12.08314 46.87886 24.89 123.15 1
12.09338 46.87886 24.89 123.15 1
12.10362 46.87886 21.82 143.99 10
12.11386 46.87886 20.89 169.57 10
12.12410 46.87886 15.78 170.01 2
